Recommendation reliability,BeMF,DirMF,PMF
0,0.52196971666,0.51093308705,0.26150021052
0.1,0.52111404068,0.51093308705,0.26150021052
0.2,0.51893229329,0.51093308705,0.26150021052
0.3,0.51322642851,0.50801835584,0.26150021052
0.4,0.4975244861,0.4898567051,0.26150021052
0.5,0.46973367841,0.38173542407,0.26150021052
0.6,0.42106813592,0.13648911415,0.26150021052
0.7,0.3348851234,0.02726781454,0.26150021052
0.8,0.22913050387,0.00032653617,0.26150021052
0.9,0.10541870284,0,0.26150021052
